"","Date","BTC_price","Gold_price","Bond_yield","KOSPI","USD_exchange_rate","BTC_circulation","VIX","NASDAQ","VKOSPI","S.P500","Nvidia","AMD","MA","PYPL","SQ","vidente","consumer_index","net_point_by_word","volume","Atinum","Woori"
"395",2020-03-02,9554621.53,1592.3,1.152,2002.51,1189.71,18248883.54,33.42,8952.169922,32.66,3090.23,276.43,47.46,306.73999,112.860001,80.669998,6580,105.54,0.012524476,47819248145748,1670,2315
"396",2020-03-01,9595340.48,1582.9,1.103,1997.343333,1193.246667,18247021.04,35.65,8823.90332,33.04333333,3044.893333,274.31,46.8,301.2433267,111.2366667,81.556666,6310,105.54,-0.010406259,39441488198509,1630,2195
"397",2020-02-29,9675066.83,1573.5,1.133,1992.176667,1196.783333,18244808.54,37.88,8695.636719,33.42666667,2999.556667,272.19,46.14,295.7466633,109.6133323,82.443334,6310,105.8,-0.006262649,39936028363628,1630,2195
"398",2020-02-28,9806187.5,1564.1,1.163,1987.01,1200.32,18243071.04,40.11,8567.370117,33.81,2954.22,270.07,45.48,290.25,107.989998,83.330002,6310,105.8,-0.004913788,49769361795619,1630,2195
"399",2020-02-27,9846762.4,1642.5,1.274,2054.89,1212.68,18241096.04,39.16,8566.480469,26.84,2978.76,252.6,44.01,285.820007,107.839996,79.309998,6610,105.8,-0.018155675,50734217410749,1705,2330
"400",2020-02-26,10419371.24,1643.1,1.335,2076.77,1212.81,18239258.54,27.56,8980.780273,25.1,3116.39,267.65,47.49,298.040009,109.110001,76.589996,6940,105.8,-0.01797097,56257110357957,1755,2470
"401",2020-02-25,10768631.94,1650,1.355,2103.61,1216.04,18237558.54,27.85,8965.610352,22.72,3128.21,262.05,47.57,302.890015,109.660004,77.050003,6960,105.8,-0.023843,47437191922375,1750,2530
"402",2020-02-24,11070191.47,1676.6,1.371,2079.04,1219.17,18235758.54,25.03,9221.280273,23.65,3225.89,273.28,49.12,324.670013,116.440002,80.209999,6450,105.8,0.003861541,50299403443933,1715,2460
"403",2020-02-23,10782027.69,1665.933333,1.473,2106.973333,1215.136667,18233996.04,22.38,9339.716797,22.36666667,3263.176667,280.21,50.50666667,329.6800127,117.4566673,81.303332,6606.666667,105.8,0.003771649,45953137799039,1750,2585
"404",2020-02-22,10809239.18,1655.266667,1.473,2134.906667,1211.103333,18232221.04,19.73,9458.15332,21.08333333,3300.463333,287.14,51.89333333,334.6900123,118.4733327,82.396665,6763.333333,105.8,-0.011252929,39986943798103,1785,2585
"405",2020-02-21,10724524.74,1644.6,1.473,2162.84,1207.07,18230371.04,17.08,9576.589844,19.8,3337.75,294.07,53.28,339.700012,119.489998,83.489998,6920,105.8,0.014638095,45669020432047,1820,2585
"406",2020-02-20,10744098.99,1620.5,1.519,2195.5,1205.21,18228446.04,15.56,9750.969727,18.24,3373.23,308.7,57.27,344.450012,122.43,85.699997,6950,105.8,0.006437302,50126195527594,1885,2675
"407",2020-02-19,11318131.87,1611.8,1.568,2210.34,1193,18226871.04,14.38,9817.179688,18.19,3386.15,314.7,58.9,344.559998,123.910004,85.239998,7180,105.8,0.010763877,52432220888615,1915,2735
"408",2020-02-18,10813171.36,1600,1.559,2208.88,1191.04,18225108.54,14.83,9732.740234,18.25,3370.29,296.57,56.89,341.23999,122.269997,82.419998,6980,105.8,0.011961596,52743525067808,1915,2710
"409",2020-02-17,11086902.11,1595.675,1.578,2242.17,1185.36,18223233.54,14.5425,9732.350098,17.16,3372.7575,294.875,56.495,341.1674955,122.4499973,82.27999875,7100,105.8,0.008507443,51323457850033,1960,2745
"410",2020-02-16,11034036.37,1591.35,1.581333333,2242.643333,1184.726667,18221271.04,14.255,9731.959961,17.05666667,3375.225,293.18,56.1,341.095001,122.6299975,82.1399995,7200,105.8,-0.008263397,48396218677315,1963.33333333333,2820
"411",2020-02-15,11507877.79,1587.025,1.584666667,2243.116667,1184.093333,18219496.04,13.9675,9731.569825,16.95333333,3377.6925,291.485,55.705,341.0225065,122.8099978,82.00000025,7200,105.8,-0.004817539,48943251607142,1966.66666666667,2820
"412",2020-02-14,11393727.47,1582.7,1.588,2243.59,1183.46,18217721.04,13.68,9731.179688,16.85,3380.16,289.79,55.31,340.950012,122.989998,81.860001,7200,105.8,0.006861594,48355475109924,1970,2820
"413",2020-02-13,11519151.13,1578.8,1.619,2232.96,1184.58,18216033.54,14.15,9711.969727,16.68,3373.94,270.78,54.53,335.839996,120.510002,80.989998,7280,105.8,0.012761495,55069955545523,1950,2875
"414",2020-02-12,11383503.97,1571.6,1.637,2238.38,1179.51,18214271.04,13.74,9725.959961,16.95,3379.45,272.54,53.89,334.160004,118.559998,80,7260,105.8,0.022862311,48473790844490,1980,2820
"415",2020-02-11,10996894.67,1565.6,1.602,2223.12,1182.25,18212496.04,15.18,9638.94043,18.16,3357.75,267.89,53.8,330.920013,118.839996,79.879997,6980,105.8,0.00606132,42006523194376,1975,2740
"416",2020-02-10,11286624.05,1579.5,1.563,2201.07,1188.17,18210646.04,15.04,9628.389648,18.22,3352.09,262.97,52.26,330.279999,120.059998,80.169998,7030,105.8,0.004731779,43946274312973,1925,2810
"417",2020-02-09,11005824.36,1575.866667,1.559,2204.696667,1189.576667,18209121.04,15.18333333,9592.429687,17.99,3343.963333,259.1766667,51.41666667,329.186666,119.6666643,79.73333233,7063.333333,105.8,0.016202325,39953313984287,1925,2806.66666666667
"418",2020-02-08,10926800.65,1572.233333,1.5705,2208.323333,1190.983333,18207208.54,15.32666667,9556.469727,17.76,3335.836667,255.3833333,50.57333333,328.093333,119.2733307,79.29666667,7096.666667,105.8,-0.013404716,39243862660257,1925,2803.33333333333
"419",2020-02-07,10851969.1,1568.6,1.582,2211.95,1192.39,18205471.04,15.47,9520.509766,17.53,3327.71,251.59,49.73,327,118.879997,78.860001,7130,105.8,0.020251381,38519365530283,1925,2800
"420",2020-02-06,10731262.9,1570,1.644,2227.94,1186.28,18203733.54,14.96,9572.150391,17.81,3345.78,254.25,49.32,329.299988,119.889999,78.510002,7100,105.8,0.027506139,41985060633902,1925,2785
"421",2020-02-05,10246567.13,1562.8,1.649,2165.63,1184.4,18202046.04,15.15,9508.679688,18.23,3334.69,250.76,49.84,328.320007,119.720001,78.25,7100,105.8,0.01335433,39299670184889,1880,2740
"422",2020-02-04,10368661.36,1555.5,1.603,2157.9,1183.9,18200058.54,16.05,9467.969727,18.39,3297.59,247.13,49.45,329.119995,120.080002,80.900002,6820,105.8,-0.006093827,33353876282423,1870,2690
"423",2020-02-03,10426504.79,1582.4,1.526,2118.88,1190.79,18198408.54,17.97,9273.400391,19.32,3248.92,240.33,48.02,324.519989,116.510002,79.800003,7750,105.8,0.009169968,34515294110534,1860,2705
"424",2020-02-02,10476867.14,1582.566667,1.515,2118.923333,1192.516667,18196558.54,18.26,9232.580404,19.31,3241.12,239.03,47.68,321.6599933,115.6366677,78.09666933,7600,105.8,-0.000542306,34405547597269,1870,2710
"425",2020-02-01,10428372.53,1582.733333,1.51,2118.966667,1194.243333,18194771.04,18.55,9191.760417,19.3,3233.32,237.73,47.34,318.7999977,114.7633333,76.39333567,7600,105.8,0.001682755,28923686613553,1870,2710
"426",2020-01-31,10609077.41,1582.9,1.505,2119.01,1195.97,18192883.54,18.84,9150.94043,19.29,3225.52,236.43,47,315.940002,113.889999,74.690002,7600,105.79,-0.003457649,32839848378121,1870,2710
"427",2020-01-30,10394519.39,1589.2,1.591,2148,1188.64,18191083.54,15.49,9298.929688,18.38,3283.66,245.81,48.78,324.459991,117.120003,76.099998,8000,105.79,0.013033693,36127240951627,1955,2750
"428",2020-01-29,10440771.79,1576,1.581,2185.28,1179.68,18189133.54,16.39,9275.160156,16.99,3273.4,245.54,47.51,320.320007,116.660004,76.160004,8300,105.79,0.02341159,34234680095841,2050,2805
"429",2020-01-28,9944314.97,1575.8,1.661,2176.72,1176.11,18187133.54,16.28,9269.679688,18.32,3276.24,247.97,50.53,320.269989,116.519997,74.800003,8260,105.79,0.010836634,38381039503015,1990,2725
"430",2020-01-27,9592607.34,1583.7,1.613,2190.602,1177.7,18185358.54,18.23,9139.30957,17.716,3243.63,240.2,49.26,315.769989,115.239998,71.050003,8323.333333,105.79,0.044145568,31963801168227,2003,2710
"431",2020-01-26,9332746.26,1579.5,1.629,2204.484,1175.2,18183746.04,17.00666667,9197.843099,17.112,3260.91,243.6266667,49.62333333,318.4033303,115.8199997,71.08000167,8386.666667,105.79,0.019094129,24745158020098,2016,2710
"432",2020-01-25,9417220.57,1575.3,1.6575,2218.366,1172.7,18181958.54,15.78333333,9256.376627,16.508,3278.19,247.0533333,49.98666667,321.0366717,116.4000013,71.11000033,8450,105.79,0.014880399,21921875969390,2029,2710
"433",2020-01-24,9378668.69,1571.1,1.686,2232.248,1170.2,18179908.54,14.56,9314.910156,15.904,3295.47,250.48,50.35,323.670013,116.980003,71.139999,8513.333333,105.79,-0.006559091,27222425698665,2042,2710
"434",2020-01-23,9685597.48,1571.6,1.731,2246.13,1169.54,18178008.54,12.98,9402.480469,15.3,3325.54,252.86,51.71,324.980011,117.889999,69.290001,8576.666667,105.79,-0.015480707,28754116877276,2055,2710
"435",2020-01-22,9756515.94,1556.7,1.769,2267.25,1165.76,18176021.04,12.91,9383.769531,14.29,3321.75,250.05,51.43,324.309998,115.5,68.690002,8640,105.79,0.023945102,25216598439962,2090,2785
"436",2020-01-21,9661430.63,1556.4,1.774,2239.69,1170.01,18174071.04,12.85,9370.80957,14.41,3320.79,247.94,51.05,321.929993,116.150002,68.309998,8770,105.79,0.022273413,26887143350430,2060,2775
"437",2020-01-20,9712355.01,1557,1.823,2262.64,1159.61,18172158.54,12.6625,9375.342285,13.64,3322.9975,248.275,51.02,322.3624958,116.1225018,68.57749775,9000,105.79,0.007415168,29481257594492,2090,2815
"438",2020-01-19,9976584.56,1557.6,1.823666667,2258.616667,1160.22,18170258.54,12.475,9379.875,13.62666667,3325.205,248.61,50.99,322.7949985,116.0950015,68.8449975,9250,105.79,0.00246348,38178612373926,2145,2900
"439",2020-01-18,9960703.29,1558.2,1.824333333,2254.593333,1160.83,18168383.54,12.2875,9384.407715,13.61333333,3327.4125,248.945,50.96,323.2275013,116.0675013,69.11249725,9250,105.79,0.028486345,36081471872897,2145,2900
"440",2020-01-17,9735315.46,1558.8,1.825,2250.57,1161.44,18166733.54,12.1,9388.94043,13.6,3329.62,249.28,50.93,323.660004,116.040001,69.379997,9250,105.79,0.031351716,40582891623158,2145,2900
"441",2020-01-16,9832690.29,1550.5,1.809,2248.05,1160.73,18164746.04,12.32,9357.129883,13.58,3316.81,248.93,49.77,320.299988,115.400002,69.519997,8750,105.79,0.007441655,34939158342931,2130,2790
"442",2020-01-15,9847041.53,1554,1.786,2230.98,1158.91,18162758.54,12.42,9258.700195,13.37,3289.29,245.57,48.55,314.25,114.849998,70.360001,8770,105.79,0.039635929,44745484395145,2110,2785
"443",2020-01-14,9083397.67,1544.6,1.813,2238.88,1158.2,18160871.04,12.39,9251.330078,13.41,3283.15,247.28,48.21,310.640015,114.639999,68.169998,8840,105.79,0.026374382,50033055481775,2200,2765
"444",2020-01-13,9137890.66,1550.6,1.848,2229.26,1154.95,18159058.54,12.32,9273.929688,13.26,3288.13,251.98,48.74,315.209991,115.279999,68.660004,8380,105.79,0.001761848,25085726186786,2145,2660
"445",2020-01-12,8963261.47,1552.9,1.82,2221.636667,1156.29,18157271.04,12.4,9242.239909,13.11,3280.536667,249.4266667,48.54666667,313.8633317,114.496666,68.43666867,8306.666667,105.79,0.013568503,25554937790175,2146.66666666667,2625
"446",2020-01-11,9107116.73,1555.2,1.82,2214.013333,1157.63,18155383.54,12.48,9210.550131,12.96,3272.943333,246.8733333,48.35333333,312.5166723,113.713333,68.21333333,8233.333333,105.79,0.028773403,28475715096972,2148.33333333333,2625
"447",2020-01-10,8790368.31,1557.5,1.82,2206.39,1158.97,18153346.04,12.56,9178.860352,12.81,3265.35,244.32,48.16,311.170013,112.93,67.989998,8160,105.79,-0.008349977,32038831531732,2150,2625
"448",2020-01-09,9017972.32,1554.3,1.855,2186.45,1159.72,18151483.54,12.54,9203.429688,13.58,3274.7,243.02,48.97,309.100006,112.57,67.93,8330,105.79,-0.00854702,26829761550221,1990,2665
"449",2020-01-08,9106831.47,1560.2,1.874,2151.31,1162.41,18149521.04,13.45,9129.240234,15.97,3253.05,240.38,47.83,305.100006,111.82,67.599998,8810,105.79,0.032762571,35339247678992,1945,2870
"450",2020-01-07,8668051.46,1574.3,1.811,2175.54,1168.3,18147746.04,13.79,9068.580078,15.08,3237.18,239.93,48.25,300.209991,109.669998,64.589996,8430,105.79,0.043651953,32097640887404,2045,2650
"451",2020-01-06,8268349.97,1568.8,1.809,2155.07,1167.56,18145546.04,13.85,9071.469727,15.88,3246.28,237.06,48.39,301.230011,110.169998,62.57,8530,105.79,0.022551284,25970922235609,1980,2670
"452",2020-01-05,8268349.45,1562.266667,1.767,2162.2,1167.023333,18143858.54,13.90666667,9054.569662,15.88,3242.47,236.73,48.46,300.9633383,109.6999993,62.71333333,8050,105.79,0.028704673,22008618662354,1970,2615
"453",2020-01-04,8195739.22,1555.733333,1.78,2169.33,1166.486667,18141821.04,13.96333333,9037.669596,15.88,3238.66,236.4,48.53,300.6966657,109.2300007,62.85666667,8050,105.79,0.020214199,20579539070197,1970,2615
"454",2020-01-03,7793006.26,1549.2,1.793,2176.46,1165.95,18139721.04,14.02,9020.769531,15.88,3234.85,236.07,48.6,300.429993,108.760002,63,8050,105.79,0.001078269,31365908340847,1970,2615
"455",2020-01-02,8036380.51,1528.1,1.877,2175.17,1157.94,18137608.54,12.47,9092.19043,15.4,3257.85,239.91,49.1,303.390015,110.75,63.830002,8150,105.79,0.004571518,23210311919564,1975,2540
"456",2020-01-01,8027834.67,1523.8,1.921,2182.67,1155.02,18135846.04,13.125,9032.39502,15.16333333,3244.315,237.605,47.48,300.9900055,109.459999,63.1950015,8010,105.79,-0.00764318,20714986375658,1963.33333333333,2533.33333333333
"457",2019-12-31,8138906.01,1519.5,1.919,2190.17,1155.07,18133671.04,13.78,8972.599609,14.92666667,3230.78,235.3,45.86,298.589996,108.169998,62.560001,7870,105.12,-0.010249222,23618529979546,1951.66666666667,2526.66666666667
"458",2019-12-30,8279307.51,1518.6,1.886,2197.67,1157.97,18131858.54,14.82,8945.990234,14.69,3221.29,232.32,45.52,297.720001,107.970001,61.799999,7730,105.12,0.00505268,25522238283528,1940,2520
"459",2019-12-29,8164801.54,1518.433333,1.873,2199.85,1158.54,18129783.54,14.35666667,8966.200195,14.50333333,3227.533333,233.8366667,45.74,298.726664,108.446668,62.46666567,7990,105.12,0.010917919,25043714166454,1935,2513.33333333333
"460",2019-12-28,8132872.19,1518.266667,1.875,2202.03,1159.11,18127846.04,13.89333333,8986.410156,14.31666667,3233.776667,235.3533333,45.96,299.733327,108.923335,63.13333233,7990,105.12,0.005308408,23839147464926,1935,2506.66666666667
"461",2019-12-27,8076090.78,1518.1,1.877,2204.21,1159.68,18125983.54,13.43,9006.620117,14.13,3240.02,236.87,46.18,300.73999,109.400002,63.799999,7990,105.12,0.018780374,25414264599639,1935,2500
"462",2019-12-26,8116992.9,1514.4,1.894,2197.93,1162.3,18124171.04,12.65,9022.389648,14.15,3239.91,239.19,46.63,299.200012,109.75,64.029999,7800,105.12,-0.006548602,25425030694305,1925,2470
"463",2019-12-25,8173848.53,1506.75,1.907,2194.005,1160.76,18122083.54,12.66,8987.634766,13.98,3231.645,238.905,46.585,298.3400115,109.220001,63.994999,7730,105.12,-0.022753563,24055419264581,1915,2470
"464",2019-12-24,8205800.73,1499.1,1.903,2190.08,1163.52,18120483.54,12.67,8952.879883,13.81,3223.38,238.62,46.54,297.480011,108.690002,63.959999,7730,105.12,-0.003351712,25653330422055,1905,2470
"465",2019-12-23,8378197.83,1488.7,1.928,2203.71,1164.04,18118921.04,12.61,8945.650391,13.97,3224.01,238.82,45.46,297.269989,108.610001,62.799999,7840,105.12,0.036936503,31053835679115,1945,2530
"466",2019-12-22,8023702.68,1484.033333,1.921,2203.866667,1162.493333,18117133.54,12.57666667,8938.753581,13.67333333,3223.08,239.0033333,45.02333333,297.7033283,108.6566673,63.07666633,7960,105.12,0.008901568,25812791443331,1965,2530
"467",2019-12-21,8056511.69,1479.366667,1.92,2204.023333,1160.946667,18115021.04,12.54333333,8931.856771,13.37666667,3222.15,239.1866667,44.58666667,298.1366677,108.7033337,63.35333367,7960,105.12,0.006642732,21548339642607,1985,2530
"468",2019-12-20,8043170.9,1474.7,1.919,2204.18,1159.4,18112821.04,12.51,8924.959961,13.08,3221.22,239.37,44.15,298.570007,108.75,63.630001,7960,105.12,0.001980705,25254100683443,2005,2530
"469",2019-12-19,8120107.64,1478.2,1.922,2196.56,1163.27,18110871.04,12.5,8887.219727,13.2,3205.37,235.46,42.83,297.529999,108.879997,64.550003,7920,105.12,0.026877445,28903544668949,2000,2520
"470",2019-12-18,7417293.33,1478.7,1.922,2194.76,1166.66,18108908.54,12.58,8827.740234,13.01,3191.14,229.51,42.3,294.73999,107.830002,65.139999,8100,105.12,-0.004104492,35522193022057,1990,2520
"471",2019-12-17,7733744,1480.6,1.875,2195.68,1164.15,18107233.54,12.29,8823.360352,13.05,3192.52,228.29,42.77,296,108.459999,65.550003,8040,105.12,-0.009177045,24952830924737,1965,2490
"472",2019-12-16,7981832.93,1480.5,1.873,2168.15,1168.48,18105471.04,12.14,8814.230469,13.27,3191.45,225.15,42.35,296.959991,109.57,66.529999,8430,105.12,0.004949623,22553327813810,1975,2535
"473",2019-12-15,7949002.89,1478.866667,1.833,2168.85,1171.056667,18103508.54,12.30333333,8787.780274,13.22,3183.9,224.7633333,41.95,296.6699927,108.9300007,65.95333367,8406.666667,105.12,-0.011611812,18835434871969,1973.33333333333,2535
"474",2019-12-14,8110413.53,1477.233333,1.8285,2169.55,1173.633333,18101958.54,12.46666667,8761.330078,13.17,3176.35,224.3766667,41.55,296.3799943,108.2900013,65.37666833,8383.333333,105.12,0.002852953,19120959978353,1971.66666666667,2535
"475",2019-12-13,8083366.77,1475.6,1.824,2170.25,1176.21,18100071.04,12.63,8734.879883,13.12,3168.8,223.99,41.15,296.089996,107.650002,64.800003,8360,105.12,0.013756657,19108359837909,1970,2535
"476",2019-12-12,8052210.75,1472.3,1.896,2137.35,1172.89,18098171.04,13.94,8717.320313,13.39,3168.57,224.07,42.59,292.209991,105.669998,65.860001,8380,105.12,-0.00385425,21118242144267,1945,2520
"477",2019-12-11,8119668.82,1475,1.793,2105.62,1189.61,18096508.54,14.99,8654.049805,13.4,3141.63,217.34,39.47,290.049988,105.510002,65.75,8370,105.12,0.002271407,18243364399948,1900,2500
"478",2019-12-10,8253490.23,1462.6,1.842,2098,1190.49,18094858.54,15.68,8616.179688,13.33,3132.52,213.98,39.44,288.609985,103.620003,65.839996,8700,105.12,-0.008445867,20361696316106,1875,2515
"479",2019-12-09,8437213.75,1464.9,1.821,2088.65,1190.55,18093008.54,15.86,8621.830078,13.61,3135.96,212.17,38.93,289.059998,103.779999,67.059998,8450,105.12,0.015014581,19941040475908,1895,2495
"480",2019-12-08,8425547.09,1462.966667,1.843,2086.383333,1189.103333,18091158.54,15.11333333,8633.39681,13.71,3139.276667,212.17,39.16333333,289.5066633,103.9666647,67.36666633,8530,105.12,-0.001463706,17193891848801,1900,2500
"481",2019-12-07,8421001.93,1461.033333,1.843,2084.116667,1187.656667,18089308.54,14.36666667,8644.963541,13.81,3142.593333,212.17,39.39666667,289.9533287,104.1533303,67.67333467,8530,105.12,0.022568219,17242553282945,1900,2505
"482",2019-12-06,8313102.88,1459.1,1.843,2081.85,1186.21,18087371.04,13.62,8656.530273,13.91,3145.91,212.17,39.63,290.399994,104.339996,67.980003,8530,105.12,0.010582612,20200395350672,1900,2510
"483",2019-12-05,8092939.68,1483.1,1.809,2060.74,1188.92,18085558.54,14.52,8570.700195,14.55,3117.43,208.74,39.62,289.850006,104.589996,67.139999,8510,105.12,0.012469897,20994397414635,1860,2450
"484",2019-12-04,8167565.83,1480.2,1.778,2068.89,1191.32,18083746.04,14.8,8566.669922,14.37,3112.76,209.42,39.69,286.839996,105,67.779999,8800,105.12,0.000844014,24172280149529,1920,2550
"485",2019-12-03,8171861.91,1478.2,1.717,2084.07,1190.06,18081658.54,15.96,8520.639648,14.26,3093.2,207.66,38.9,287.089996,105.589996,67.040001,8640,105.12,0.016730567,16510570246415,1955,2610
"486",2019-12-02,8283506.61,1469.2,1.822,2091.92,1185.78,18079683.54,14.91,8567.990234,13.96,3113.87,209.25,38.73,286.470001,106.209999,66.879997,9120,105.12,-0.002674079,19059604950853,1965,2645
"487",2019-12-01,8448171.74,1470.366667,1.795,2090.6,1184.42,18077871.04,14.14666667,8600.483398,13.96,3122.906667,211.7466667,38.87,288.3900043,106.81,67.62666567,9210,105.12,0.000503563,20887979027923,1960,2670
"488",2019-11-30,8662891.44,1471.533333,1.7845,2089.28,1183.06,18076133.54,13.38333333,8632.976563,13.96,3131.943333,214.2433333,39.01,290.3100077,107.410001,68.37333433,9210,104.87,0.005671536,19144575284152,1960,2670
"489",2019-11-29,8331139.99,1472.7,1.774,2087.96,1181.7,18074558.54,12.62,8665.469727,13.96,3140.98,216.74,39.15,292.230011,108.010002,69.120003,9210,104.87,0.017613949,21991459659828,1960,2670
"490",2019-11-28,8409347.35,1463.05,1.778,2118.6,1178.82,18072858.54,12.185,8685.324708,13.77,3147.305,217.49,39.28,291.9650115,107.880001,69.3850025,10300,104.87,0.017037776,21255522440240,1970,2735
"491",2019-11-27,8056832.02,1453.4,1.767,2127.85,1176.97,18070821.04,11.75,8705.179688,13.85,3153.63,218.24,39.41,291.700012,107.75,69.650002,10250,104.87,0.00941482,26768865463639,1955,2715
"492",2019-11-26,7972344.28,1467.4,1.741,2121.35,1173.32,18069083.54,11.54,8647.929688,14.21,3140.52,217,38.99,289.380005,106.199997,68.940002,10500,104.87,0.011409267,23575639198103,1970,2765
