"날짜","환율","금_가격","채권_수익률","KOSPI","BTC_가격","BTC_공급량","VIX_value","Nasdaq_종가","VKOSPI_종가","소비자물가지수"
2015-12-17,1185.04,1049.6,2.225,1977.96,507425.91,14973664.8,18.94,5002.549805,14.34,100.22
2015-12-16,1172.02,1076.8,2.298,1969.4,519064.5,14969789.8,17.86,5071.129883,16.27,100.22
2015-12-15,1174.69,1061.6,2.268,1932.97,495265.13,14965714.8,20.95,4995.359863,17.59,100.22
2015-12-14,1184.32,1063.4,2.225,1927.82,483431.3,14961139.8,22.73,4952.22998,17.14,100.22
2015-12-11,1187.58,1075.7,2.132,1948.62,463357.51,14948664.8,24.39,4933.470215,15.39,100.22
2015-12-10,1179.06,1072,2.234,1952.07,466377.9,14944664.8,19.34,5045.169922,15.88,100.22
2015-12-09,1181.96,1076.5,2.211,1948.24,462420.27,14939264.8,19.61,5022.870117,15.66,100.22
2015-12-08,1180.49,1075.3,2.222,1949.04,441569.89,14935064.8,17.6,5098.240234,15.73,100.22
2015-12-07,1176.35,1075.2,2.236,1963.67,435125.21,14930689.8,15.84,5101.810059,15.06,100.22
2015-12-04,1163.64,1084.1,2.273,1974.4,403084.8,14918664.8,14.81,5142.27002,15.44,100.22
2015-12-03,1154.02,1061.2,2.321,1994.07,400930.25,14914839.8,18.11,5037.529785,14.86,100.22
2015-12-02,1163.01,1053.8,2.178,2009.29,403735.3,14911289.8,15.91,5123.220215,13.92,100.22
2015-12-01,1155.69,1063.5,2.145,2023.93,421106.7,14907264.8,14.67,5156.310059,13.65,100.22
2015-11-30,1160.61,1065.3,2.208,1991.97,414437.76,14903089.8,16.13,5108.669922,14.37,99.92
2015-11-27,1156.83,1056.2,2.222,2028.99,392595.45,14891464.8,15.12,5127.52002,12.86,99.92
2015-11-25,1144.21,1069.7,2.234,2009.42,357096.18,14883739.8,15.19,5116.140137,12.58,99.92
2015-11-24,1146.72,1073.3,2.239,2016.29,360408.89,14880039.8,15.93,5102.810059,12.57,99.92
2015-11-23,1158.86,1066.6,2.243,2003.7,361899.56,14876139.8,15.62,5102.47998,13.09,99.92
2015-11-20,1154.62,1076.3,2.264,1989.86,364199.16,14863414.8,15.47,5104.919922,13.38,99.92
2015-11-19,1155.66,1077.9,2.247,1988.91,373424.31,14859239.8,16.99,5073.640137,13.68,99.92
2015-11-18,1166.3,1068.7,2.273,1962.88,373328.35,14855839.8,16.85,5075.200195,14.97,99.92
2015-11-17,1169.77,1068.6,2.268,1963.58,368607.55,14852014.8,18.84,4986.02002,14.99,99.92
2015-11-16,1169.64,1083.6,2.271,1943.02,356750.26,14848289.8,18.16,4984.620117,16.77,99.92
2015-11-13,1170.34,1080.9,2.275,1973.29,377685.43,14836414.8,20.08,4927.879883,14.9,99.92
2015-11-12,1159.28,1081,2.315,1993.36,350439.5,14832414.8,18.37,5005.080078,14.79,99.92
2015-11-11,1155.23,1084.9,2.331,1997.27,379160.5,14828389.8,16.06,5067.02002,14.68,99.92
2015-11-10,1158.93,1088.5,2.336,1996.59,423974.23,14824189.8,15.29,5083.240234,15.36,99.92
2015-11-09,1158.79,1088.1,2.349,2025.7,417658.98,14820539.8,16.52,5095.299805,14.04,99.92
2015-11-06,1152.78,1087.7,2.325,2041.07,432970.66,14809539.8,14.33,5147.120117,13.98,99.92
2015-11-05,1137.91,1104.2,2.236,2049.41,455319.51,14805914.8,15.05,5127.740234,13.69,99.92
2015-11-04,1135.25,1106.2,2.227,2052.77,450395.63,14802264.8,15.51,5142.47998,13.68,99.92
2015-11-03,1129.91,1114.1,2.218,2048.4,403766.52,14798389.8,14.54,5145.129883,13.52,99.92
2015-11-02,1138.38,1135.9,2.176,2035.24,363675.84,14794514.8,14.15,5127.149902,14.6,99.92
2015-10-30,1141.16,1141.4,2.146,2029.47,350287.74,14783189.8,15.07,5053.75,14.22,100.11
2015-10-29,1142.19,1147.3,2.172,2034.16,339555.17,14778914.8,14.61,5074.27002,14.7,100.11
2015-10-28,1145.6,1176.1,2.101,2042.51,327704.59,14775139.8,14.33,5095.689941,14.69,100.11
2015-10-27,1136.14,1165.8,2.037,2044.65,318196.01,14771664.8,15.43,5030.149902,14.3,100.11
2015-10-26,1129.63,1166.2,2.058,2048.08,316463.21,14767989.8,15.29,5034.700195,14.22,100.11
2015-10-23,1136.01,1162.8,2.087,2040.4,305328.95,14756389.8,14.46,5031.859863,13.94,100.11
2015-10-22,1130.36,1166.1,2.028,2023,297347.88,14752664.8,14.45,4920.049805,14.5,100.11
2015-10-21,1140.07,1167.1,2.028,2042.98,300483.18,14748964.8,16.7,4840.120117,14.41,100.11
2015-10-20,1131.49,1177.5,2.069,2039.36,294085.36,14745364.8,15.75,4880.970215,15.49,100.11
2015-10-19,1132.06,1172.8,2.023,2030.27,292176.28,14742164.8,14.98,4905.470215,16.31,100.11
2015-10-16,1131.44,1183.1,2.035,2030.26,283735.5,14731014.8,15.05,4886.689941,15.84,100.11
2015-10-15,1123.04,1187.5,2.019,2033.27,281293.07,14727414.8,16.05,4870.100098,15.92,100.11
2015-10-14,1137.01,1179.8,1.975,2009.55,278376.46,14723264.8,18.03,4782.850098,16.49,100.11
2015-10-13,1150.29,1165.4,2.042,2019.05,273586.46,14719464.8,17.67,4796.609863,15.96,100.11
2015-10-12,1144.16,1164.5,2.07,2021.63,275455.38,14716039.8,16.17,4838.640137,16.2,100.11
2015-10-08,1152.98,1144.3,2.102,2019.53,271215.45,14701689.8,17.42,4810.790039,15.97,100.11
2015-10-07,1158.81,1148.7,2.065,2005.84,274668.76,14698189.8,18.4,4791.149902,15.89,100.11
2015-10-06,1161.58,1146.4,2.035,1990.65,268190.61,14694864.8,19.4,4748.359863,17.06,100.11
2015-10-05,1161.01,1137.6,2.058,1978.25,265716.95,14691314.8,19.54,4781.259766,17.69,100.11
2015-10-02,1173.1,1136.6,1.991,1969.68,264731.73,14680039.8,20.94,4707.779785,18.47,100.11
2015-10-01,1178.71,1113.7,2.042,1979.32,263325.85,14676589.8,22.55,4627.080078,18.44,100.11
2015-09-30,1185.29,1115.2,2.035,1962.81,264035.49,14672864.8,24.5,4620.160156,20.48,100.11
2015-09-25,1193.07,1145.6,2.166,1942.85,261493.76,14653839.8,23.62,4686.5,19.56,100.11
2015-09-24,1191.14,1153.8,2.128,1947.1,257026.23,14649739.8,23.47,4734.47998,19.52,100.11
2015-09-23,1194.94,1131.5,2.151,1944.64,257671.15,14646239.8,22.13,4752.740234,19.71,100.11
2015-09-22,1185.56,1124.8,2.132,1982.06,253244.88,14642289.8,22.44,4756.720215,18.31,100.11
2015-09-21,1178.45,1132.8,2.199,1964.68,257984.67,14638364.8,20.14,4828.950195,19.91,100.11
2015-09-18,1173.04,1137.8,2.134,1995.95,260555.4,14628739.8,22.28,4827.22998,17.5,100.11
2015-09-17,1166.89,1117,2.192,1976.49,255595.82,14625064.8,21.14,4893.950195,20.76,100.11
2015-09-16,1170.22,1119,2.296,1975.45,256905.72,14621464.8,21.35,4889.240234,21.23,100.11
2015-09-15,1179.13,1102.6,2.292,1937.56,257175.75,14617914.8,22.54,4860.52002,22.03,100.11
2015-09-14,1182.83,1107.7,2.183,1931.46,257306.28,14613914.8,24.25,4805.759766,21.88,100.11
2015-09-11,1182.69,1103.3,2.187,1941.37,265920.01,14602964.8,23.2,4822.339844,19.86,100.11
2015-09-10,1182.93,1109.3,2.227,1962.11,265927.83,14599014.8,24.37,4796.25,20.75,100.11
2015-09-09,1191.51,1102,2.195,1934.2,271594.81,14594739.8,26.23,4756.529785,18.01,100.11
2015-09-08,1194.96,1121,2.186,1878.68,267612.63,14591014.8,24.9,4811.930176,21.34,100.11
2015-09-04,1201.33,1121.4,2.131,1886.04,253519.36,14576539.8,27.8,4683.919922,22.74,100.11
2015-09-03,1191.04,1124.5,2.163,1915.53,255872.53,14572639.8,25.61,4733.5,20.41,100.11
2015-09-02,1184.08,1133.6,2.188,1915.22,254425.36,14568989.8,26.09,4749.97998,22.4,100.11
2015-09-01,1180.05,1139.8,2.159,1914.23,256912.42,14564989.8,31.4,4636.100098,22.09,100.11
2015-08-31,1182.82,1132.5,2.214,1941.49,255638.21,14561139.8,28.43,4776.509766,19.75,100.37
2015-08-28,1179.87,1134,2.184,1937.67,250714.33,14549464.8,26.05,4828.319824,18.34,100.37
2015-08-27,1174.13,1122.6,2.191,1908,252219.5,14545589.8,26.1,4812.709961,20.33,100.37
2015-08-26,1183.2,1124.6,2.18,1894.09,247785.44,14542164.8,30.32,4697.540039,22.99,100.37
2015-08-25,1190.95,1138.3,2.078,1846.63,234387.27,14538139.8,36.02,4506.490234,28.05,100.37
2015-08-24,1190.94,1153.6,2.012,1829.81,254520.21,14534764.8,40.74,4526.25,28.58,100.37
2015-08-21,1195.85,1159.6,2.045,1876.07,262601.72,14523589.8,28.03,4706.040039,18.51,100.37
2015-08-20,1184.93,1153.2,2.073,1914.55,253166.79,14519464.8,19.14,4877.490234,14.92,100.37
2015-08-19,1184.16,1127.9,2.129,1939.38,251796.63,14515714.8,15.25,5019.049805,14.57,100.37
2015-08-18,1186.07,1116.9,2.192,1956.26,287785.73,14511814.8,13.79,5059.350098,14.13,100.37
2015-08-17,1183.36,1118.4,2.17,1968.52,288415.02,14508289.8,13.02,5091.700195,14.34,100.37
2015-08-13,1178.51,1115.6,2.189,1983.46,296998.65,14494189.8,13.49,5033.560059,13.93,100.37
2015-08-12,1173.58,1123.6,2.148,1975.47,301924.75,14490514.8,13.61,5044.390137,14.53,100.37
2015-08-11,1179.23,1107.7,2.143,1986.65,294944.52,14487364.8,13.71,5036.790039,13.85,100.37
2015-08-10,1159.2,1104.1,2.232,2003.17,296212.02,14483314.8,12.23,5101.799805,13.7,100.37
2015-08-07,1164.7,1094.1,2.166,2010.23,311010.46,14471564.8,13.39,5043.540039,13.51,100.37
2015-08-06,1163.68,1090.1,2.227,2013.29,314541.87,14468139.8,13.77,5056.439941,13.67,100.37
2015-08-05,1173.91,1085.6,2.27,2029.76,317823.33,14464564.8,12.51,5139.939941,12.97,100.37
2015-08-04,1169.37,1090.7,2.223,2027.99,313782.04,14461239.8,13,5105.549805,13.32,100.37
2015-08-03,1171.04,1089.4,2.15,2008.49,315546.06,14457839.8,12.56,5115.379883,14.03,100.37
2015-07-31,1166.67,1095.1,2.187,2030.16,321002.18,14446264.8,12.12,5128.279785,13.54,100.23
2015-07-30,1173.17,1088.7,2.257,2019.03,322572.05,14442489.8,12.13,5128.779785,13.85,100.23
2015-07-29,1162.04,1093.3,2.289,2037.62,328576.02,14439139.8,12.5,5111.72998,13.65,100.23
2015-07-28,1160.46,1096.7,2.25,2039.1,327626.48,14435339.8,13.44,5089.209961,14.09,100.23
2015-07-27,1167.56,1096.9,2.216,2038.81,326517.42,14431939.8,15.6,5039.779785,13.78,100.23
2015-07-24,1170.35,1085.5,2.262,2045.96,307957.72,14420764.8,13.74,5088.629883,13.26,100.23
2015-07-23,1162.13,1094.1,2.269,2065.07,309448.39,14416539.8,12.64,5146.410156,13.13,100.23
2015-07-22,1157.04,1091.5,2.327,2064.73,307569.44,14413039.8,12.12,5171.77002,13.47,100.23
2015-07-21,1148.84,1103.5,2.331,2083.62,311167.77,14409189.8,12.22,5208.120117,13.17,100.23
2015-07-20,1156.7,1106.8,2.38,2073.31,305161.59,14406014.8,12.25,5218.859863,13.24,100.23
2015-07-17,1150.18,1131.9,2.347,2076.79,310285.21,14394589.8,11.95,5210.140137,12.88,100.23
2015-07-16,1146.79,1143.9,2.356,2087.89,319156.68,14390914.8,12.11,5163.180176,12.68,100.23
2015-07-15,1147.51,1147.4,2.356,2072.91,321391.59,14387564.8,13.23,5098.939941,13.4,100.23
2015-07-14,1143.21,1153.5,2.397,2059.23,325842.37,14383739.8,13.37,5104.890137,14.18,100.23
2015-07-13,1136.59,1155.4,2.446,2061.52,346811.01,14380139.8,13.9,5071.509766,14.92,100.23
2015-07-10,1131.2,1157.9,2.401,2031.17,300315.82,14369364.8,16.83,4997.700195,15.41,100.23
2015-07-09,1132.22,1159.2,2.317,2027.81,302180.26,14365514.8,19.97,4922.399902,14.92,100.23
2015-07-08,1135.53,1163.5,2.197,2016.21,296774.36,14362189.8,19.66,4909.759766,15.65,100.23
2015-07-07,1134.8,1152.6,2.255,2040.29,301216.26,14358164.8,16.09,4997.459961,14.51,100.23
2015-07-06,1126.09,1173.2,2.29,2053.93,302493.8,14354814.8,17.01,4991.939941,15.4,100.23
2015-07-02,1123.5,1163.5,2.386,2107.33,288484.21,14338914.8,16.79,5009.209961,13.13,100.23
2015-07-01,1125.21,1169.3,2.427,2097.89,293832.09,14335064.8,16.09,5013.120117,13.6,100.23
2015-06-30,1120.03,1171.8,2.349,2074.2,286792.71,14331689.8,18.23,4986.870117,14.45,100.05
2015-06-29,1120.16,1179,2.328,2060.49,277515.08,14328064.8,18.85,4958.470215,14.69,100.05
2015-06-26,1122.95,1173.2,2.474,2090.26,270689.93,14317814.8,14.02,5080.509766,12.66,100.05
2015-06-25,1111.98,1171.8,2.412,2085.06,268191.73,14313964.8,14.01,5112.189941,12.83,100.05
2015-06-24,1110.18,1172.9,2.373,2085.53,272562.19,14310164.8,13.26,5122.410156,12.72,100.05
2015-06-23,1106.73,1176.6,2.414,2081.2,275513.4,14306264.8,12.11,5160.089844,13.1,100.05
2015-06-22,1101.38,1184.1,2.374,2055.16,272212.95,14302764.8,12.74,5153.970215,14.24,100.05
2015-06-19,1103.2,1201.9,2.261,2046.96,277874.36,14292489.8,13.96,5117,13.9,100.05
2015-06-18,1105.58,1202,2.334,2041.88,278303.93,14288814.8,13.19,5132.950195,14.2,100.05
2015-06-17,1115.15,1176.8,2.32,2034.86,279860.43,14284914.8,14.5,5064.879883,14.36,100.05
2015-06-16,1118.74,1180.9,2.309,2028.72,264174.96,14280964.8,14.81,5055.549805,14.24,100.05
2015-06-15,1116.62,1185.8,2.36,2042.32,260444.94,14278014.8,15.39,5029.970215,13.96,100.05
2015-06-12,1112.17,1179.2,2.39,2052.17,256297.63,14266739.8,13.78,5051.100098,13.3,100.05
2015-06-11,1113.44,1180.4,2.381,2056.61,255349.22,14263189.8,12.85,5082.509766,13.82,100.05
2015-06-10,1110.86,1186.6,2.486,2051.32,255505.43,14259814.8,13.22,5076.689941,15.26,100.05
2015-06-09,1121.45,1177.6,2.442,2064.03,254995.52,14255589.8,14.47,5013.870117,15.54,100.05
2015-06-08,1118.87,1173.6,2.382,2065.19,248681.39,14251814.8,15.29,5021.629883,15,100.05
2015-06-05,1124.54,1168.1,2.409,2068.1,250104.01,14239714.8,14.21,5068.459961,14.44,100.05
2015-06-04,1113.65,1175.2,2.309,2072.86,251909.32,14236264.8,14.71,5059.120117,14.52,100.05
2015-06-03,1107.51,1184.9,2.361,2063.16,251869.14,14232739.8,13.66,5099.22998,13.9,100.05
2015-06-02,1107.58,1194.4,2.266,2078.64,248698.13,14229189.8,14.24,5076.52002,13.38,100.05
2015-06-01,1116.2,1188.7,2.183,2102.37,256886.76,14225439.8,13.97,5082.930176,13.3,100.05
2015-05-29,1113.01,1189.8,2.123,2114.8,264857.81,14215039.8,13.84,5070.029785,12.59,100.03
2015-05-28,1108.68,1188.8,2.135,2110.89,264723.92,14211189.8,13.31,5097.97998,12.84,100.03
2015-05-27,1109.43,1186.5,2.13,2107.5,264509.69,14207889.8,13.27,5106.589844,13.1,100.03
2015-05-26,1107.92,1187.8,2.142,2143.5,264553.21,14204439.8,14.06,5032.75,12.36,100.03
2015-05-22,1096.68,1204,2.215,2146.1,262563.79,14190864.8,12.13,5089.359863,11.62,100.03
2015-05-21,1093.32,1204.1,2.195,2122.81,261107.72,14187414.8,12.11,5090.790039,11.64,100.03
2015-05-20,1096.28,1208.7,2.257,2139.54,258735.58,14183539.8,12.88,5071.740234,11.59,100.03
2015-05-19,1095.37,1206.7,2.29,2120.85,260015.37,14179914.8,12.85,5070.029785,11.39,100.03
2015-05-18,1090.45,1227.6,2.234,2113.72,264311.07,14176664.8,12.73,5078.439941,11.62,100.03
2015-05-15,1083.72,1225.3,2.148,2106.5,264386.95,14165489.8,12.38,5048.290039,12.14,100.03
2015-05-14,1088.61,1225.2,2.235,2120.33,263560.17,14161814.8,12.74,5050.799805,12.76,100.03
2015-05-13,1092.97,1218.2,2.295,2114.16,269344.31,14157964.8,13.76,4981.689941,13.06,100.03
2015-05-12,1093.24,1192.4,2.247,2096.77,270177.8,14153914.8,13.86,4976.189941,12.72,100.03
